Dates,BTC-USD_close,BTC-USD_volume,BTC-USD_100pma,LTC-USD_close,LTC-USD_volume,LTC-USD_100pma,ETH-USD_date,ETH-USD_close,ETH-USD_volume,ETH-USD_100pma,USD_date,USD_close,USD_volume,USD_100pma,BTC-USD_future,LTC-USD_future,ETH-USD_future,USD_future,BTC-USD_target,LTC-USD_target,ETH-USD_target,USD_target
2017-01-27,918.010009765625,28503144,797.7518017578125,3.8499999046325684,222518,3.903799998760223,2017-01-27,10.510000228881836,1060899,9.521500024795532,2017-04-20,24.985111236572266,16500.0,23.622555637359618,918.510009765625,3.8399999141693115,10.539999961853027,24.86334228515625,1,0,1,0
2017-01-28,918.510009765625,13251844,800.6535015869141,3.8399999141693115,179309,3.9044999980926516,2017-01-28,10.539999961853027,764915,9.506400022506714,2017-04-21,24.86334228515625,7500.0,23.65226007461548,914.5499877929688,3.819999933242798,10.470000267028809,25.59065055847168,0,0,0,1
2017-01-29,914.5499877929688,10214368,803.4945013427734,3.819999933242798,116219,3.9046999979019166,2017-01-29,10.470000267028809,412832,9.490400028228759,2017-04-24,25.59065055847168,14100.0,23.69094270706177,920.72998046875,3.990000009536743,10.619999885559082,26.028348922729492,1,1,1,1
2017-01-30,920.72998046875,17604172,806.1470013427735,3.990000009536743,951809,3.906099998950958,2017-01-30,10.619999885559082,1369992,9.476000022888183,2017-04-25,26.028348922729492,18300.0,23.735854988098144,965.489990234375,4.019999980926514,10.710000038146973,25.735456466674805,1,1,1,0
2017-01-31,965.489990234375,51869216,809.2716009521484,4.019999980926514,1105686,3.907499997615814,2017-01-31,10.710000038146973,2020510,9.463600025177001,2017-04-26,25.735456466674805,20100.0,23.77964189529419,982.4299926757812,4.0,10.710000038146973,26.29821014404297,1,0,0,1
2017-02-01,982.4299926757812,44035816,812.5910009765626,4.0,476370,3.909099998474121,2017-02-01,10.710000038146973,2367496,9.451400022506714,2017-04-27,26.29821014404297,5700.0,23.848780117034913,1003.969970703125,4.03000020980835,10.779999732971191,25.33724594116211,1,1,1,0
2017-02-02,1003.969970703125,50633910,816.1207006835938,4.03000020980835,468931,3.910900001525879,2017-02-02,10.779999732971191,2738130,9.445400018692016,2017-04-28,25.33724594116211,35400.0,23.903816299438475,1013.02001953125,3.990000009536743,10.949999809265137,25.61697769165039,1,0,1,1
2017-02-03,1013.02001953125,62431017,819.5042010498047,3.990000009536743,567884,3.9116000008583067,2017-02-03,10.949999809265137,2590189,9.439900016784668,2017-05-01,25.61697769165039,12300.0,23.95691152572632,1031.8499755859375,3.9600000381469727,11.319999694824219,25.406356811523438,1,0,1,0
2017-02-04,1031.8499755859375,40406542,822.9997009277344,3.9600000381469727,365624,3.9114000010490417,2017-02-04,11.319999694824219,2507121,9.438800010681152,2017-05-02,25.406356811523438,4800.0,24.005244464874266,1016.1099853515625,3.9700000286102295,11.220000267028809,25.814437866210938,0,1,0,1
2017-02-05,1016.1099853515625,31669956,826.2984008789062,3.9700000286102295,209078,3.9116000008583067,2017-02-05,11.220000267028809,904300,9.44020001411438,2017-05-03,25.814437866210938,18900.0,24.048296394348146,1024.6700439453125,3.930000066757202,11.319999694824219,25.735456466674805,1,0,1,0
2017-02-06,1024.6700439453125,32828350,829.395601196289,3.930000066757202,177895,3.91039999961853,2017-02-06,11.319999694824219,970692,9.449500007629394,2017-05-04,25.735456466674805,9300.0,24.08678756713867,1049.56005859375,3.930000066757202,11.449999809265137,25.83418083190918,1,0,1,1
2017-02-07,1049.56005859375,41318349,832.9185015869141,3.930000066757202,384195,3.9100999999046326,2017-02-07,11.449999809265137,1481700,9.451800003051758,2017-05-05,25.83418083190918,8100.0,24.12767595291138,1055.489990234375,3.930000066757202,11.390000343322754,25.82101821899414,1,0,0,0
2017-02-08,1055.489990234375,68336320,836.4867016601562,3.930000066757202,360107,3.9098000001907347,2017-02-08,11.390000343322754,1842031,9.456600008010865,2017-05-08,25.82101821899414,3900.0,24.170498542785644,978.9600219726562,3.6700000762939453,10.9399995803833,26.143531799316406,0,0,0,1
2017-02-09,978.9600219726562,145839317,839.0087017822266,3.6700000762939453,1671232,3.905900001525879,2017-02-09,10.9399995803833,3312153,9.458500003814697,2017-05-09,26.143531799316406,3900.0,24.209053535461425,997.6099853515625,3.759999990463257,11.34000015258789,26.880714416503906,1,1,1,1
2017-02-10,997.6099853515625,60639111,841.649701538086,3.759999990463257,610452,3.902700002193451,2017-02-10,11.34000015258789,1955534,9.463700008392333,2017-05-10,26.880714416503906,44100.0,24.257341327667238,1008.3200073242188,3.809999942779541,11.430000305175781,27.137407302856445,1,1,1,1
2017-02-11,1008.3200073242188,28504495,844.8842016601562,3.809999942779541,140264,3.9025000023841856,2017-02-11,11.430000305175781,1131595,9.46940001487732,2017-05-11,27.137407302856445,8100.0,24.300539360046386,996.52001953125,3.7300000190734863,11.420000076293945,27.282211303710938,0,0,0,1
2017-02-12,996.52001953125,14825023,847.8286016845703,3.7300000190734863,157667,3.9012000036239622,2017-02-12,11.420000076293945,679904,9.47230001449585,2017-05-12,27.282211303710938,4800.0,24.35120252609253,995.3599853515625,3.740000009536743,11.390000343322754,27.97332000732422,0,1,0,1
2017-02-13,995.3599853515625,32785064,850.7611016845703,3.740000009536743,217411,3.9000000047683714,2017-02-13,11.390000343322754,1044736,9.475100021362305,2017-05-15,27.97332000732422,18900.0,24.40289083480835,1008.3400268554688,3.799999952316284,13.0,28.703914642333984,1,1,1,1
2017-02-14,1008.3400268554688,39810076,853.7454022216797,3.799999952316284,264094,3.8993000054359435,2017-02-14,13.0,8633943,9.495400018692017,2017-05-16,28.703914642333984,3300.0,24.4590486907959,1008.1900024414062,3.809999942779541,12.970000267028809,26.775402069091797,0,1,0,0
2017-02-15,1008.1900024414062,23569549,856.7733020019531,3.809999942779541,328590,3.899000005722046,2017-02-15,12.970000267028809,3998609,9.516100025177002,2017-05-17,26.775402069091797,38100.0,24.49726873397827,1031.9300537109375,3.8399999141693115,12.949999809265137,27.446758270263672,1,1,0,1
2017-02-16,1031.9300537109375,39114743,859.9836022949219,3.8399999141693115,292751,3.899200005531311,2017-02-16,12.949999809265137,26181931,9.53700002670288,2017-05-18,27.446758270263672,14100.0,24.540887870788573,1049.4100341796875,3.8299999237060547,12.720000267028809,27.996355056762695,1,0,0,1
2017-02-17,1049.4100341796875,47815360,863.2635028076172,3.8299999237060547,282965,3.899000005722046,2017-02-17,12.720000267028809,2015038,9.557800025939942,2017-05-19,27.996355056762695,45300.0,24.588442039489745,1052.280029296875,3.7799999713897705,12.829999923706055,28.809226989746094,1,0,1,1
2017-02-18,1052.280029296875,26856521,866.6406030273438,3.7799999713897705,203825,3.898800005912781,2017-02-18,12.829999923706055,1270318,9.580900020599366,2017-05-22,28.809226989746094,23400.0,24.638374309539795,1048.8900146484375,3.75,12.819999694824219,28.46038246154785,0,0,0,0
2017-02-19,1048.8900146484375,18876881,869.9798034667969,3.75,283336,3.898300006389618,2017-02-19,12.819999694824219,1028415,9.606200017929076,2017-05-23,28.46038246154785,24000.0,24.69132459640503,1077.56005859375,3.7300000190734863,12.520000457763672,28.855302810668945,1,0,0,1
2017-02-20,1077.56005859375,32959720,873.7127038574218,3.7300000190734863,510892,3.8981000065803526,2017-02-20,12.520000457763672,1980817,9.631800022125244,2017-05-24,28.855302810668945,20700.0,24.751263732910157,1119.030029296875,3.7799999713897705,12.770000457763672,29.207435607910156,1,1,1,1
2017-02-21,1119.030029296875,62908569,877.8833044433594,3.7799999713897705,587831,3.8974000072479247,2017-02-21,12.770000457763672,2738193,9.658200025558472,2017-05-25,29.207435607910156,32400.0,24.820984210968017,1120.4599609375,3.799999952316284,12.6899995803833,29.464134216308594,1,1,0,1
2017-02-22,1120.4599609375,53647453,882.0423040771484,3.799999952316284,689241,3.8968000078201293,2017-02-22,12.6899995803833,1724079,9.685100021362304,2017-05-26,29.464134216308594,5700.0,24.89410961151123,1171.9100341796875,3.799999952316284,13.130000114440918,29.655010223388672,1,0,1,1
2017-02-23,1171.9100341796875,75663167,886.650404663086,3.799999952316284,426643,3.8961000084877013,2017-02-23,13.130000114440918,2869257,9.714200019836426,2017-05-30,29.655010223388672,46800.0,24.967648582458494,1176.489990234375,3.869999885559082,13.109999656677246,29.54640769958496,1,1,0,0
2017-02-24,1176.489990234375,126978010,891.0125042724609,3.869999885559082,671749,3.8959000062942506,2017-02-24,13.109999656677246,3472766,9.74520001411438,2017-05-31,29.54640769958496,22500.0,25.041958179473877,1149.050048828125,3.8499999046325684,13.569999694824219,29.54969596862793,0,0,1,1
2017-02-25,1149.050048828125,53003830,895.1277044677735,3.8499999046325684,317380,3.895600004196167,2017-02-25,13.569999694824219,3554709,9.781400012969971,2017-06-01,29.54969596862793,28200.0,25.11368822097778,1171.5799560546875,3.819999933242798,14.59000015258789,30.352693557739258,1,0,1,1
2017-02-26,1171.5799560546875,35750258,899.3739038085937,3.819999933242798,243572,3.894500002861023,2017-02-26,14.59000015258789,4621619,9.832000017166138,2017-06-02,30.352693557739258,17700.0,25.190063552856444,1188.8299560546875,3.8299999237060547,15.550000190734863,30.54357147216797,1,1,1,1
2017-02-27,1188.8299560546875,42035366,903.7833032226563,3.8299999237060547,511172,3.893600001335144,2017-02-27,15.550000190734863,8252909,9.890500020980834,2017-06-05,30.54357147216797,26400.0,25.266310329437257,1189.27001953125,3.7699999809265137,16.06999969482422,30.59952163696289,1,0,1,1
2017-02-28,1189.27001953125,60371869,908.3909033203125,3.7699999809265137,278574,3.8925,2017-02-28,16.06999969482422,19857331,9.955500020980836,2017-06-06,30.59952163696289,33600.0,25.34224576950073,1222.6600341796875,3.799999952316284,17.549999237060547,30.99443817138672,1,1,1,1
2017-03-01,1222.6600341796875,61964760,913.2556036376953,3.799999952316284,421116,3.8912999987602235,2017-03-01,17.549999237060547,13731714,10.035400009155273,2017-06-07,30.99443817138672,33600.0,25.42498924255371,1255.469970703125,3.9600000381469727,19.079999923706055,32.04755401611328,1,1,1,1
2017-03-02,1255.469970703125,98040639,918.3169030761719,3.9600000381469727,2290554,3.8917999982833864,2017-03-02,19.079999923706055,19994584,10.127800006866455,2017-06-08,32.04755401611328,22500.0,25.514780654907227,1283.300048828125,4.019999980926514,19.479999542236328,29.17781639099121,1,1,1,0
2017-03-03,1283.300048828125,85876262,923.7392034912109,4.019999980926514,860578,3.8929999971389773,2017-03-03,19.479999542236328,24152328,10.224800004959107,2017-06-09,29.17781639099121,119400.0,25.583498401641847,1264.3199462890625,3.9800000190734863,18.610000610351562,29.026432037353516,0,0,0,0
2017-03-04,1264.3199462890625,48597934,929.0293029785156,3.9800000190734863,300507,3.894199998378754,2017-03-04,18.610000610351562,7413157,10.318700008392334,2017-06-12,29.026432037353516,66600.0,25.6460032081604,1271.219970703125,3.9700000286102295,19.219999313354492,29.470714569091797,1,0,1,1
2017-03-05,1271.219970703125,32104972,934.3376025390625,3.9700000286102295,283504,3.8950999975204468,2017-03-05,19.219999313354492,5782306,10.41699999809265,2017-06-13,29.470714569091797,53700.0,25.713739471435545,1277.010009765625,4.050000190734863,19.75,28.720369338989258,1,1,1,0
2017-03-06,1277.010009765625,39591110,939.7663024902344,4.050000190734863,396126,3.8971000003814695,2017-03-06,19.75,10247940,10.521099996566772,2017-06-14,28.720369338989258,19800.0,25.770291881561278,1232.68994140625,3.9600000381469727,18.90999984741211,28.53278160095215,0,0,0,0
2017-03-07,1232.68994140625,108673876,944.7990020751953,3.9600000381469727,470587,3.898100001811981,2017-03-07,18.90999984741211,11143090,10.621099996566773,2017-06-15,28.53278160095215,20100.0,25.831606330871583,1146.969970703125,3.799999952316284,16.540000915527344,28.312288284301758,0,0,0,0
2017-03-08,1146.969970703125,116342973,948.9357019042968,3.799999952316284,393467,3.897400002479553,2017-03-08,16.540000915527344,13176714,10.699900007247924,2017-06-16,28.312288284301758,28800.0,25.88246774673462,1191.3299560546875,3.890000104904175,17.709999084472656,29.493751525878906,1,1,1,1
2017-03-09,1191.3299560546875,70427061,953.5234014892578,3.890000104904175,407486,3.897900004386902,2017-03-09,17.709999084472656,9124768,10.795199995040894,2017-06-19,29.493751525878906,14700.0,25.93778289794922,1112.3900146484375,3.7799999713897705,19.1299991607666,28.499876022338867,0,0,1,0
2017-03-10,1112.3900146484375,223836041,957.2224017333984,3.7799999713897705,1319675,3.897000005245209,2017-03-10,19.1299991607666,25211751,10.90059998512268,2017-06-20,28.499876022338867,17700.0,25.986018238067626,1179.219970703125,3.799999952316284,21.450000762939453,29.054283142089844,1,1,1,1
2017-03-11,1179.219970703125,82387198,961.4883013916016,3.799999952316284,468488,3.89610000371933,2017-03-11,21.450000762939453,16305702,11.030699996948242,2017-06-21,29.054283142089844,8700.0,26.034737033843996,1225.1099853515625,3.869999885559082,23.309999465942383,28.88298797607422,1,1,1,0
2017-03-12,1225.1099853515625,53441762,966.0300012207031,3.869999885559082,468607,3.895800001621246,2017-03-12,23.309999465942383,18139890,11.187299990653992,2017-06-22,28.88298797607422,8100.0,26.085949115753174,1238.18994140625,4.360000133514404,28.450000762939453,28.912633895874023,1,1,1,1
2017-03-13,1238.18994140625,74376298,970.7695007324219,4.360000133514404,3571611,3.9005000019073486,2017-03-13,28.450000762939453,62404918,11.392799997329712,2017-06-23,28.912633895874023,18900.0,26.14422700881958,1243.1400146484375,4.170000076293945,28.579999923706055,28.405336380004883,1,0,1,0
2017-03-14,1243.1400146484375,56058617,975.5370007324219,4.170000076293945,1615122,3.9033000016212465,2017-03-14,28.579999923706055,20686242,11.603199996948241,2017-06-26,28.405336380004883,11400.0,26.192141304016115,1253.4300537109375,4.260000228881836,35.18000030517578,26.86368179321289,1,1,1,0
2017-03-15,1253.4300537109375,54486699,980.5279010009766,4.260000228881836,1586269,3.9110000038146975,2017-03-15,35.18000030517578,41558801,11.888099999427796,2017-06-27,26.86368179321289,25800.0,26.225296268463136,1172.8800048828125,4.329999923706055,45.5099983215332,27.93756866455078,0,1,1,1
2017-03-16,1172.8800048828125,159409024,984.6746008300781,4.329999923706055,3217666,3.9193000030517577,2017-03-16,45.5099983215332,110340100,12.267099981307984,2017-06-28,27.93756866455078,12000.0,26.267185592651366,1071.7099609375,4.199999809265137,44.47999954223633,26.55732536315918,0,0,0,0
2017-03-17,1071.7099609375,183879768,987.7361004638672,4.199999809265137,2058054,3.925,2017-03-17,44.47999954223633,126403905,12.62839997291565,2017-06-29,26.55732536315918,35400.0,26.294943866729735,971.3800048828125,4.050000190734863,34.0,26.35308837890625,0,0,0,0
2017-03-18,971.3800048828125,212772055,989.7650006103515,4.050000190734863,2694649,3.9288000011444093,2017-03-18,34.0,78375178,12.885399971008301,2017-06-30,26.35308837890625,28800.0,26.31839235305786,1022.5999755859375,3.9800000190734863,43.119998931884766,25.417556762695312,1,0,1,0
2017-03-19,1022.5999755859375,108128237,992.2862005615234,3.9800000190734863,1049375,3.9319000005722047,2017-03-19,43.119998931884766,66179861,13.231399955749511,2017-07-03,25.417556762695312,30000.0,26.33268268585205,1047.510009765625,4.119999885559082,42.5099983215332,26.7055606842041,1,1,0,1
2017-03-20,1047.510009765625,63833143,995.0213006591797,4.119999885559082,659202,3.936399998664856,2017-03-20,42.5099983215332,36051939,13.575599937438964,2017-07-05,26.7055606842041,94500.0,26.362876262664795,1121.2900390625,4.090000152587891,42.66999816894531,26.32673454284668,1,0,1,0
2017-03-21,1121.2900390625,101051998,998.5551013183593,4.090000152587891,784264,3.940999999046326,2017-03-21,42.66999816894531,20719388,13.920299921035767,2017-07-06,26.32673454284668,7500.0,26.391516132354738,1044.719970703125,3.9800000190734863,41.650001525878906,27.19639015197754,0,0,0,1
2017-03-22,1044.719970703125,120730492,1001.2176013183594,3.9800000190734863,1320995,3.944299998283386,2017-03-22,41.650001525878906,24709533,14.252299938201904,2017-07-07,27.19639015197754,24600.0,26.427012348175047,1035.030029296875,4.019999980926514,43.20000076293945,27.8387451171875,0,1,1,1
2017-03-23,1035.030029296875,58898141,1003.7805017089844,4.019999980926514,505477,3.948199996948242,2017-03-23,43.20000076293945,23891682,14.600299949645995,2017-07-10,27.8387451171875,20700.0,26.469359283447265,939.7000122070312,4.179999828338623,53.189998626708984,28.257102966308594,0,1,1,1
2017-03-24,939.7000122070312,130042865,1005.4125018310547,4.179999828338623,2497555,3.9538999962806702,2017-03-24,53.189998626708984,73808171,15.049899940490723,2017-07-11,28.257102966308594,18600.0,26.513326683044433,966.2999877929688,4.130000114440918,50.619998931884766,29.22886848449707,1,0,0,1
2017-03-25,966.2999877929688,118395054,1007.3234014892578,4.130000114440918,1412989,3.95889999628067,2017-03-25,50.619998931884766,54975694,15.478499927520751,2017-07-12,29.22886848449707,23400.0,26.56507293701172,969.4400024414062,4.099999904632568,50.630001068115234,29.034517288208008,1,0,1,0
2017-03-26,969.4400024414062,83255983,1009.1973016357422,4.099999904632568,605827,3.963699996471405,2017-03-26,50.630001068115234,23147171,15.906299939155579,2017-07-13,29.034517288208008,27300.0,26.612838306427,1045.1400146484375,4.099999904632568,49.060001373291016,29.769107818603516,1,0,0,1
2017-03-26,1045.1400146484375,92332221,1011.777001953125,4.099999904632568,818822,3.9679999947547913,2017-03-26,49.060001373291016,24298571,16.320299954414367,2017-07-14,29.769107818603516,31200.0,26.66114730834961,1044.4200439453125,4.199999809265137,50.25,29.63734245300293,0,1,1,0
2017-03-27,1044.4200439453125,83567551,1014.3311022949218,4.199999809265137,630059,3.973399991989136,2017-03-27,50.25,22561201,16.743899955749512,2017-07-17,29.63734245300293,54900.0,26.709420261383055,1041.9000244140625,4.320000171661377,53.06999969482422,29.604402542114258,0,1,1,0
2017-03-28,1041.9000244140625,71261535,1016.8522027587891,4.320000171661377,1075702,3.9801999926567078,2017-03-28,53.06999969482422,38472526,17.19849995136261,2017-07-18,29.604402542114258,14700.0,26.763541679382325,1037.9100341796875,7.5,51.90999984741211,30.296171188354492,0,1,0,1
2017-03-29,1037.9100341796875,77633883,1019.2403033447266,7.5,41126154,4.018799991607666,2017-03-29,51.90999984741211,21489377,17.64169994831085,2017-07-19,30.296171188354492,22500.0,26.824416484832764,1079.1099853515625,7.099999904632568,49.90999984741211,30.009578704833984,1,0,0,0
2017-03-30,1079.1099853515625,96543920,1021.7393029785156,7.099999904632568,21628256,4.053499989509582,2017-03-30,49.90999984741211,37271970,18.062099947929383,2017-07-20,30.009578704833984,20700.0,26.880026512145996,1086.1199951171875,7.480000019073486,50.599998474121094,29.910757064819336,1,1,1,0
2017-03-31,1086.1199951171875,55020078,1023.9990026855469,7.480000019073486,11297597,4.091599988937378,2017-03-31,50.599998474121094,16332366,18.491699934005737,2017-07-21,29.910757064819336,10200.0,26.939150238037108,1097.4000244140625,8.220000267028809,48.54999923706055,29.564868927001953,1,1,0,0
2017-04-01,1097.4000244140625,77853933,1025.801303100586,8.220000267028809,21416364,4.129699993133545,2017-04-01,48.54999923706055,29315614,18.905599927902223,2017-07-24,29.564868927001953,11100.0,26.98771713256836,1147.56005859375,8.569999694824219,44.130001068115234,29.604402542114258,1,1,0,1
2017-04-02,1147.56005859375,111870807,1028.3662036132812,8.569999694824219,22252992,4.171599988937378,2017-04-02,44.130001068115234,44841678,19.27459993839264,2017-07-25,29.604402542114258,8700.0,27.040458374023437,1141.77001953125,8.970000267028809,44.43000030517578,30.226993560791016,0,1,1,1
2017-04-03,1141.77001953125,81164094,1030.8732037353516,8.970000267028809,21289275,4.21909999370575,2017-04-03,44.43000030517578,30705300,19.646999940872192,2017-07-26,30.226993560791016,9300.0,27.098866901397706,1129.8699951171875,12.390000343322754,44.900001525878906,29.218990325927734,0,1,1,0
2017-04-04,1129.8699951171875,78335573,1033.1881036376953,12.390000343322754,52482355,4.300999999046326,2017-04-04,44.900001525878906,21702217,20.023899955749513,2017-07-27,29.218990325927734,32400.0,27.149659957885742,1188.699951171875,10.699999809265137,43.22999954223633,29.097103118896484,1,0,0,0
2017-04-05,1188.699951171875,108182158,1035.8173028564454,10.699999809265137,49620286,4.364999995231629,2017-04-05,43.22999954223633,23956305,20.384699950218202,2017-07-28,29.097103118896484,12300.0,27.194830780029296,1190.489990234375,9.890000343322754,42.310001373291016,28.82698631286621,1,0,0,0
2017-04-06,1190.489990234375,71184485,1038.0005029296874,9.890000343322754,22285843,4.419699997901916,2017-04-06,42.310001373291016,12658079,20.732099962234496,2017-07-31,28.82698631286621,10800.0,27.237169017791746,1180.780029296875,10.65999984741211,44.369998931884766,29.143224716186523,0,1,1,1
2017-04-07,1180.780029296875,39393003,1040.0975030517577,10.65999984741211,12488907,4.481599998474121,2017-04-07,44.369998931884766,12638180,21.093699951171875,2017-08-01,29.143224716186523,4500.0,27.281946659088135,1204.3399658203125,9.210000038146973,43.720001220703125,29.1992244720459,1,0,0,1
2017-04-08,1204.3399658203125,54498333,1042.5505029296876,9.210000038146973,21616917,4.530199999809265,2017-04-08,43.720001220703125,7984771,21.449299964904785,2017-08-02,29.1992244720459,7500.0,27.321073570251464,1206.7099609375,9.800000190734863,43.7400016784668,28.975221633911133,1,1,1,0
2017-04-09,1206.7099609375,48473680,1044.9838024902344,9.800000190734863,13718090,4.585,2017-04-09,43.7400016784668,9252478,21.806199979782104,2017-08-03,28.975221633911133,4200.0,27.35815761566162,1220.739990234375,9.65999984741211,43.7400016784668,28.810516357421875,1,0,0,0
2017-04-10,1220.739990234375,45563707,1047.236802368164,9.65999984741211,8935940,4.6373999977111815,2017-04-10,43.7400016784668,6477981,22.162199993133544,2017-08-04,28.810516357421875,11100.0,27.395171928405762,1212.530029296875,11.600000381469727,46.380001068115234,29.788875579833984,0,1,1,1
2017-04-11,1212.530029296875,54699396,1049.191602783203,11.600000381469727,35836545,4.708000001907348,2017-04-11,46.380001068115234,22030599,22.542700004577636,2017-08-07,29.788875579833984,12600.0,27.441739807128908,1176.199951171875,11.0600004196167,49.970001220703125,29.60769271850586,0,0,1,0
2017-04-12,1176.199951171875,78456422,1050.6206018066407,11.0600004196167,12232849,4.773500003814697,2017-04-12,49.970001220703125,28170249,22.94650001525879,2017-08-08,29.60769271850586,14100.0,27.485017127990723,1177.3299560546875,11.670000076293945,47.31999969482422,29.498991012573242,1,1,0,0
2017-04-13,1177.3299560546875,56129576,1051.0398010253907,11.670000076293945,11641589,4.846000003814697,2017-04-13,47.31999969482422,15807873,23.31090001106262,2017-08-09,29.498991012573242,11100.0,27.52484146118164,1176.989990234375,11.670000076293945,48.88999938964844,28.03968620300293,0,0,1,0
2017-04-14,1176.989990234375,33877537,1052.916201171875,11.670000076293945,11482683,4.921100006103516,2017-04-14,48.88999938964844,10687561,23.697800006866455,2017-08-10,28.03968620300293,19200.0,27.547575302124024,1176.800048828125,11.729999542236328,48.220001220703125,28.0693359375,0,1,0,1
2017-04-15,1176.800048828125,22538918,1055.822601928711,11.729999542236328,3985606,5.000800001621246,2017-04-15,48.220001220703125,4563693,24.079300022125246,2017-08-11,28.0693359375,16800.0,27.580069618225096,1194.010009765625,11.260000228881836,47.939998626708984,29.568166732788086,1,0,0,1
2017-04-16,1194.010009765625,56095607,1058.8740020751952,11.260000228881836,23954844,5.075200004577637,2017-04-16,47.939998626708984,8322156,24.460900011062623,2017-08-14,29.568166732788086,25500.0,27.623859767913817,1206.0899658203125,11.0600004196167,49.880001068115234,29.587932586669922,1,0,1,1
2017-04-17,1206.0899658203125,64900219,1061.9263018798829,11.0600004196167,19065508,5.146700007915497,2017-04-17,49.880001068115234,22065841,24.857000017166136,2017-08-15,29.587932586669922,23700.0,27.668703269958495,1215.199951171875,10.289999961853027,47.880001068115234,29.581340789794922,1,0,0,0
2017-04-18,1215.199951171875,53034357,1065.0805010986328,10.289999961853027,12092129,5.207100007534027,2017-04-18,47.880001068115234,19057555,25.23380002975464,2017-08-16,29.581340789794922,12300.0,27.710749340057372,1238.0899658203125,10.970000267028809,49.36000061035156,28.11874771118164,1,1,1,0
2017-04-19,1238.0899658203125,69223360,1068.417700805664,10.970000267028809,13181862,5.272100012302399,2017-04-19,49.36000061035156,15519870,25.621900033950805,2017-08-17,28.11874771118164,5700.0,27.73734670639038,1249.6400146484375,12.0,48.27000045776367,28.431692123413086,1,1,0,1
2017-04-20,1249.6400146484375,52498296,1073.0598010253907,12.0,23765409,5.353700013160705,2017-04-20,48.27000045776367,9824903,26.006300039291382,2017-08-18,28.431692123413086,13500.0,27.76519763946533,1240.8900146484375,14.050000190734863,48.40999984741211,27.907920837402344,0,1,1,0
2017-04-21,1240.8900146484375,55776932,1077.3676013183594,14.050000190734863,41723989,5.4548000144958495,2017-04-21,48.40999984741211,7451077,26.392300033569335,2017-08-21,27.907920837402344,40200.0,27.788732357025147,1249.1400146484375,15.149999618530273,48.75,28.83028221130371,1,1,1,1
2017-04-22,1249.1400146484375,54224355,1081.6107012939453,15.149999618530273,53805875,5.567700011730194,2017-04-22,48.75,8709584,26.782000036239623,2017-08-22,28.83028221130371,13200.0,27.818857917785646,1248.1800537109375,14.869999885559082,49.939998626708984,29.047693252563477,0,0,1,1
2017-04-23,1248.1800537109375,49281629,1085.8962017822266,14.869999885559082,21087846,5.677500009536743,2017-04-23,49.939998626708984,12211894,27.183600025177,2017-08-23,29.047693252563477,14100.0,27.849643726348877,1264.31005859375,15.0600004196167,50.09000015258789,28.889575958251953,1,1,1,0
2017-04-24,1264.31005859375,56659016,1090.3276025390626,15.0600004196167,19065935,5.7896000146865845,2017-04-24,50.09000015258789,8566119,27.58570002555847,2017-08-24,28.889575958251953,13500.0,27.883455753326416,1286.6300048828125,14.890000343322754,53.279998779296875,28.349334716796875,1,0,1,0
2017-04-25,1286.6300048828125,77649710,1094.920502319336,14.890000343322754,26712135,5.900300018787384,2017-04-25,53.279998779296875,28727738,28.02260001182556,2017-08-25,28.349334716796875,16500.0,27.91453104019165,1332.9100341796875,14.65999984741211,63.13999938964844,28.464630126953125,1,0,1,1
2017-04-26,1332.9100341796875,83319636,1099.2530029296875,14.65999984741211,25883706,6.008000016212463,2017-04-26,63.13999938964844,45226868,28.55260000228882,2017-08-28,28.464630126953125,8100.0,27.94847059249878,1329.6199951171875,14.25,72.41999816894531,28.583219528198242,0,0,1,1
2017-04-27,1329.6199951171875,104536476,1103.8289025878905,14.25,12777385,6.1125000166893,2017-04-27,72.41999816894531,71238627,29.174899988174438,2017-08-29,28.583219528198242,7800.0,27.984517517089845,1336.280029296875,15.75,69.83000183105469,29.4265193939209,1,1,0,1
2017-04-28,1336.280029296875,55982468,1108.2396026611327,15.75,15133267,6.231800017356872,2017-04-28,69.83000183105469,38785700,29.768900003433227,2017-08-30,29.4265193939209,25500.0,28.02702283859253,1351.9100341796875,15.630000114440918,79.83000183105469,29.98322868347168,1,0,1,1
2017-04-29,1351.9100341796875,55470285,1112.8296032714843,15.630000114440918,15498677,6.349700019359589,2017-04-29,79.83000183105469,45723362,30.461200017929077,2017-08-31,29.98322868347168,20700.0,28.07815586090088,1415.81005859375,15.739999771118164,77.52999877929688,30.184171676635742,1,1,0,1
2017-04-30,1415.81005859375,144414038,1117.7893035888671,15.739999771118164,21067993,6.4686000180244445,2017-04-30,77.52999877929688,99260395,31.127400007247925,2017-09-01,30.184171676635742,17700.0,28.13564239501953,1445.9300537109375,15.569999694824219,77.25,29.22557830810547,1,0,0,0
2017-05-01,1445.9300537109375,103342244,1123.0602038574218,15.569999694824219,10808154,6.586200015544891,2017-05-01,77.25,43090049,31.792800006866454,2017-09-05,29.22557830810547,32100.0,28.190750255584717,1485.550048828125,20.530000686645508,80.37000274658203,29.620872497558594,1,1,1,1
2017-05-02,1485.550048828125,122551707,1128.7011041259766,20.530000686645508,87432364,6.753300023078919,2017-05-02,80.37000274658203,38833085,32.488700037002566,2017-09-06,29.620872497558594,15600.0,28.246783390045167,1516.760009765625,22.950000762939453,94.55000305175781,29.591224670410156,1,1,1,0
