Dates,BTC-USD_close,BTC-USD_volume,BTC-USD_100pma,LTC-USD_close,LTC-USD_volume,LTC-USD_100pma,ETH-USD_date,ETH-USD_close,ETH-USD_volume,ETH-USD_100pma,BTC-USD_future,LTC-USD_future,ETH-USD_future,BTC-USD_target,LTC-USD_target,ETH-USD_target
2017-03-20,1047.510009765625,63833143,995.0213006591797,4.119999885559082,659202,3.936399998664856,2017-03-20,42.5099983215332,36051939,13.575599937438964,1121.2900390625,4.090000152587891,42.66999816894531,1,0,1
2017-03-21,1121.2900390625,101051998,998.5551013183593,4.090000152587891,784264,3.940999999046326,2017-03-21,42.66999816894531,20719388,13.920299921035767,1044.719970703125,3.9800000190734863,41.650001525878906,0,0,0
2017-03-22,1044.719970703125,120730492,1001.2176013183594,3.9800000190734863,1320995,3.944299998283386,2017-03-22,41.650001525878906,24709533,14.252299938201904,1035.030029296875,4.019999980926514,43.20000076293945,0,1,1
2017-03-23,1035.030029296875,58898141,1003.7805017089844,4.019999980926514,505477,3.948199996948242,2017-03-23,43.20000076293945,23891682,14.600299949645995,939.7000122070312,4.179999828338623,53.189998626708984,0,1,1
2017-03-24,939.7000122070312,130042865,1005.4125018310547,4.179999828338623,2497555,3.9538999962806702,2017-03-24,53.189998626708984,73808171,15.049899940490723,966.2999877929688,4.130000114440918,50.619998931884766,1,0,0
2017-03-25,966.2999877929688,118395054,1007.3234014892578,4.130000114440918,1412989,3.95889999628067,2017-03-25,50.619998931884766,54975694,15.478499927520751,969.4400024414062,4.099999904632568,50.630001068115234,1,0,1
2017-03-26,969.4400024414062,83255983,1009.1973016357422,4.099999904632568,605827,3.963699996471405,2017-03-26,50.630001068115234,23147171,15.906299939155579,1045.1400146484375,4.099999904632568,49.060001373291016,1,0,0
2017-03-26,1045.1400146484375,92332221,1011.777001953125,4.099999904632568,818822,3.9679999947547913,2017-03-26,49.060001373291016,24298571,16.320299954414367,1044.4200439453125,4.199999809265137,50.25,0,1,1
2017-03-27,1044.4200439453125,83567551,1014.3311022949218,4.199999809265137,630059,3.973399991989136,2017-03-27,50.25,22561201,16.743899955749512,1041.9000244140625,4.320000171661377,53.06999969482422,0,1,1
2017-03-28,1041.9000244140625,71261535,1016.8522027587891,4.320000171661377,1075702,3.9801999926567078,2017-03-28,53.06999969482422,38472526,17.19849995136261,1037.9100341796875,7.5,51.90999984741211,0,1,0
2017-03-29,1037.9100341796875,77633883,1019.2403033447266,7.5,41126154,4.018799991607666,2017-03-29,51.90999984741211,21489377,17.64169994831085,1079.1099853515625,7.099999904632568,49.90999984741211,1,0,0
2017-03-30,1079.1099853515625,96543920,1021.7393029785156,7.099999904632568,21628256,4.053499989509582,2017-03-30,49.90999984741211,37271970,18.062099947929383,1086.1199951171875,7.480000019073486,50.599998474121094,1,1,1
2017-03-31,1086.1199951171875,55020078,1023.9990026855469,7.480000019073486,11297597,4.091599988937378,2017-03-31,50.599998474121094,16332366,18.491699934005737,1097.4000244140625,8.220000267028809,48.54999923706055,1,1,0
2017-04-01,1097.4000244140625,77853933,1025.801303100586,8.220000267028809,21416364,4.129699993133545,2017-04-01,48.54999923706055,29315614,18.905599927902223,1147.56005859375,8.569999694824219,44.130001068115234,1,1,0
2017-04-02,1147.56005859375,111870807,1028.3662036132812,8.569999694824219,22252992,4.171599988937378,2017-04-02,44.130001068115234,44841678,19.27459993839264,1141.77001953125,8.970000267028809,44.43000030517578,0,1,1
2017-04-03,1141.77001953125,81164094,1030.8732037353516,8.970000267028809,21289275,4.21909999370575,2017-04-03,44.43000030517578,30705300,19.646999940872192,1129.8699951171875,12.390000343322754,44.900001525878906,0,1,1
2017-04-04,1129.8699951171875,78335573,1033.1881036376953,12.390000343322754,52482355,4.300999999046326,2017-04-04,44.900001525878906,21702217,20.023899955749513,1188.699951171875,10.699999809265137,43.22999954223633,1,0,0
2017-04-05,1188.699951171875,108182158,1035.8173028564454,10.699999809265137,49620286,4.364999995231629,2017-04-05,43.22999954223633,23956305,20.384699950218202,1190.489990234375,9.890000343322754,42.310001373291016,1,0,0
2017-04-06,1190.489990234375,71184485,1038.0005029296874,9.890000343322754,22285843,4.419699997901916,2017-04-06,42.310001373291016,12658079,20.732099962234496,1180.780029296875,10.65999984741211,44.369998931884766,0,1,1
2017-04-07,1180.780029296875,39393003,1040.0975030517577,10.65999984741211,12488907,4.481599998474121,2017-04-07,44.369998931884766,12638180,21.093699951171875,1204.3399658203125,9.210000038146973,43.720001220703125,1,0,0
2017-04-08,1204.3399658203125,54498333,1042.5505029296876,9.210000038146973,21616917,4.530199999809265,2017-04-08,43.720001220703125,7984771,21.449299964904785,1206.7099609375,9.800000190734863,43.7400016784668,1,1,1
2017-04-09,1206.7099609375,48473680,1044.9838024902344,9.800000190734863,13718090,4.585,2017-04-09,43.7400016784668,9252478,21.806199979782104,1220.739990234375,9.65999984741211,43.7400016784668,1,0,0
2017-04-10,1220.739990234375,45563707,1047.236802368164,9.65999984741211,8935940,4.6373999977111815,2017-04-10,43.7400016784668,6477981,22.162199993133544,1212.530029296875,11.600000381469727,46.380001068115234,0,1,1
2017-04-11,1212.530029296875,54699396,1049.191602783203,11.600000381469727,35836545,4.708000001907348,2017-04-11,46.380001068115234,22030599,22.542700004577636,1176.199951171875,11.0600004196167,49.970001220703125,0,0,1
2017-04-12,1176.199951171875,78456422,1050.6206018066407,11.0600004196167,12232849,4.773500003814697,2017-04-12,49.970001220703125,28170249,22.94650001525879,1177.3299560546875,11.670000076293945,47.31999969482422,1,1,0
2017-04-13,1177.3299560546875,56129576,1051.0398010253907,11.670000076293945,11641589,4.846000003814697,2017-04-13,47.31999969482422,15807873,23.31090001106262,1176.989990234375,11.670000076293945,48.88999938964844,0,0,1
2017-04-14,1176.989990234375,33877537,1052.916201171875,11.670000076293945,11482683,4.921100006103516,2017-04-14,48.88999938964844,10687561,23.697800006866455,1176.800048828125,11.729999542236328,48.220001220703125,0,1,0
2017-04-15,1176.800048828125,22538918,1055.822601928711,11.729999542236328,3985606,5.000800001621246,2017-04-15,48.220001220703125,4563693,24.079300022125246,1194.010009765625,11.260000228881836,47.939998626708984,1,0,0
2017-04-16,1194.010009765625,56095607,1058.8740020751952,11.260000228881836,23954844,5.075200004577637,2017-04-16,47.939998626708984,8322156,24.460900011062623,1206.0899658203125,11.0600004196167,49.880001068115234,1,0,1
2017-04-17,1206.0899658203125,64900219,1061.9263018798829,11.0600004196167,19065508,5.146700007915497,2017-04-17,49.880001068115234,22065841,24.857000017166136,1215.199951171875,10.289999961853027,47.880001068115234,1,0,0
2017-04-18,1215.199951171875,53034357,1065.0805010986328,10.289999961853027,12092129,5.207100007534027,2017-04-18,47.880001068115234,19057555,25.23380002975464,1238.0899658203125,10.970000267028809,49.36000061035156,1,1,1
2017-04-19,1238.0899658203125,69223360,1068.417700805664,10.970000267028809,13181862,5.272100012302399,2017-04-19,49.36000061035156,15519870,25.621900033950805,1249.6400146484375,12.0,48.27000045776367,1,1,0
2017-04-20,1249.6400146484375,52498296,1073.0598010253907,12.0,23765409,5.353700013160705,2017-04-20,48.27000045776367,9824903,26.006300039291382,1240.8900146484375,14.050000190734863,48.40999984741211,0,1,1
2017-04-21,1240.8900146484375,55776932,1077.3676013183594,14.050000190734863,41723989,5.4548000144958495,2017-04-21,48.40999984741211,7451077,26.392300033569335,1249.1400146484375,15.149999618530273,48.75,1,1,1
2017-04-22,1249.1400146484375,54224355,1081.6107012939453,15.149999618530273,53805875,5.567700011730194,2017-04-22,48.75,8709584,26.782000036239623,1248.1800537109375,14.869999885559082,49.939998626708984,0,0,1
2017-04-23,1248.1800537109375,49281629,1085.8962017822266,14.869999885559082,21087846,5.677500009536743,2017-04-23,49.939998626708984,12211894,27.183600025177,1264.31005859375,15.0600004196167,50.09000015258789,1,1,1
2017-04-24,1264.31005859375,56659016,1090.3276025390626,15.0600004196167,19065935,5.7896000146865845,2017-04-24,50.09000015258789,8566119,27.58570002555847,1286.6300048828125,14.890000343322754,53.279998779296875,1,0,1
2017-04-25,1286.6300048828125,77649710,1094.920502319336,14.890000343322754,26712135,5.900300018787384,2017-04-25,53.279998779296875,28727738,28.02260001182556,1332.9100341796875,14.65999984741211,63.13999938964844,1,0,1
2017-04-26,1332.9100341796875,83319636,1099.2530029296875,14.65999984741211,25883706,6.008000016212463,2017-04-26,63.13999938964844,45226868,28.55260000228882,1329.6199951171875,14.25,72.41999816894531,0,0,1
2017-04-27,1329.6199951171875,104536476,1103.8289025878905,14.25,12777385,6.1125000166893,2017-04-27,72.41999816894531,71238627,29.174899988174438,1336.280029296875,15.75,69.83000183105469,1,1,0
2017-04-28,1336.280029296875,55982468,1108.2396026611327,15.75,15133267,6.231800017356872,2017-04-28,69.83000183105469,38785700,29.768900003433227,1351.9100341796875,15.630000114440918,79.83000183105469,1,0,1
2017-04-29,1351.9100341796875,55470285,1112.8296032714843,15.630000114440918,15498677,6.349700019359589,2017-04-29,79.83000183105469,45723362,30.461200017929077,1415.81005859375,15.739999771118164,77.52999877929688,1,1,0
2017-04-30,1415.81005859375,144414038,1117.7893035888671,15.739999771118164,21067993,6.4686000180244445,2017-04-30,77.52999877929688,99260395,31.127400007247925,1445.9300537109375,15.569999694824219,77.25,1,0,0
2017-05-01,1445.9300537109375,103342244,1123.0602038574218,15.569999694824219,10808154,6.586200015544891,2017-05-01,77.25,43090049,31.792800006866454,1485.550048828125,20.530000686645508,80.37000274658203,1,1,1
2017-05-02,1485.550048828125,122551707,1128.7011041259766,20.530000686645508,87432364,6.753300023078919,2017-05-02,80.37000274658203,38833085,32.488700037002566,1516.760009765625,22.950000762939453,94.55000305175781,1,1,1
2017-05-03,1516.760009765625,213084949,1134.931204223633,22.950000762939453,101954652,6.945300030708313,2017-05-03,94.55000305175781,84572615,33.32910006523132,1507.77001953125,25.200000762939453,90.79000091552734,0,1,0
2017-05-04,1507.77001953125,188015771,1141.0648046875,25.200000762939453,81502296,7.1607000374794,2017-05-04,90.79000091552734,72828175,34.13190007209778,1545.2900390625,27.459999084472656,94.81999969482422,1,1,1
2017-05-05,1545.2900390625,92747185,1147.362105102539,27.459999084472656,38740868,7.397200028896332,2017-05-05,94.81999969482422,30584898,34.97360007286072,1554.449951171875,29.5,90.45999908447266,1,1,0
2017-05-06,1554.449951171875,111708072,1153.7265045166016,29.5,64930012,7.653700029850006,2017-05-06,90.45999908447266,45495746,35.77310006141663,1664.469970703125,28.100000381469727,88.38999938964844,1,0,0
2017-05-07,1664.469970703125,174687869,1161.1861041259765,28.100000381469727,42746336,7.89630003452301,2017-05-07,88.38999938964844,50131802,36.55160005569458,1697.5,31.770000457763672,86.2699966430664,1,1,0
2017-05-08,1697.5,219169486,1169.0156042480469,31.770000457763672,88418239,8.17580003976822,2017-05-08,86.2699966430664,63784971,37.309600019454955,1752.31005859375,31.280000686645508,87.83000183105469,1,0,1
2017-05-09,1752.31005859375,156203600,1177.3314050292968,31.280000686645508,124969930,8.448700046539306,2017-05-09,87.83000183105469,28478144,38.081700038909915,1819.2900390625,29.8799991607666,88.19999694824219,1,0,1
2017-05-10,1819.2900390625,198829123,1185.8694055175781,29.8799991607666,63878910,8.707300038337708,2017-05-10,88.19999694824219,32402025,38.856600008010865,1686.3900146484375,26.760000228881836,85.1500015258789,0,0,0
2017-05-11,1686.3900146484375,192159873,1192.9090057373046,26.760000228881836,48199985,8.934900040626525,2017-05-11,85.1500015258789,37700850,39.601000022888186,1763.739990234375,28.139999389648438,87.95999908447266,1,1,1
2017-05-12,1763.739990234375,128390095,1200.5067059326173,28.139999389648438,34940101,9.176000032424927,2017-05-12,87.95999908447266,18579547,40.3728000164032,1772.550048828125,28.06999969482422,88.72000122070312,1,0,1
2017-05-13,1772.550048828125,72874378,1208.102006225586,28.06999969482422,27363120,9.416800029277802,2017-05-13,88.72000122070312,14701160,41.15050003051758,1708.9200439453125,24.5,90.31999969482422,0,0,1
2017-05-14,1708.9200439453125,138499150,1214.8727069091797,24.5,37537464,9.622200028896332,2017-05-14,90.31999969482422,50259306,41.940500030517576,1729.3399658203125,22.829999923706055,87.80000305175781,1,0,0
2017-05-15,1729.3399658203125,130379207,1222.0050067138673,22.829999923706055,53456345,9.81080002784729,2017-05-15,87.80000305175781,38782037,42.70630005836487,1801.300048828125,25.059999465942383,86.9800033569336,1,1,0
2017-05-16,1801.300048828125,170954154,1229.7713067626953,25.059999465942383,59239250,10.022100021839142,2017-05-16,86.9800033569336,39565758,43.46290009498596,1880.989990234375,27.8799991607666,95.87999725341797,1,1,1
2017-05-17,1880.989990234375,135901905,1238.0856060791016,27.8799991607666,46063027,10.261600012779235,2017-05-17,95.87999725341797,46394766,44.30720006942749,1962.0,27.270000457763672,124.37999725341797,1,0,1
2017-05-18,1962.0,191523926,1247.150706176758,27.270000457763672,37085394,10.4950000166893,2017-05-18,124.37999725341797,130687977,45.43710003852844,2040.1800537109375,27.420000076293945,123.05999755859375,1,1,0
2017-05-19,2040.1800537109375,179346919,1257.7629064941407,27.420000076293945,20413017,10.7325000166893,2017-05-19,123.05999755859375,63750018,46.55830001831055,2044.18994140625,26.020000457763672,148.0,1,0,1
2017-05-20,2044.18994140625,161036810,1268.2287060546876,26.020000457763672,33593334,10.955100021362306,2017-05-20,148.0,110402028,47.92490001678467,2124.409912109375,24.790000915527344,160.38999938964844,1,0,1
2017-05-21,2124.409912109375,373482496,1279.389605102539,24.790000915527344,53140116,11.164900031089783,2017-05-21,160.38999938964844,274191653,49.41450000762939,2272.580078125,31.360000610351562,169.5,1,1,1
2017-05-22,2272.580078125,251969081,1292.1502056884765,31.360000610351562,69453835,11.441200037002563,2017-05-22,169.5,114242328,50.99530000686646,2445.280029296875,34.79999923706055,193.02999877929688,1,1,1
2017-05-23,2445.280029296875,353734030,1306.6494061279298,34.79999923706055,76427969,11.7518000292778,2017-05-23,193.02999877929688,175438578,52.8116999912262,2307.219970703125,28.31999969482422,177.3300018310547,0,0,0
2017-05-24,2307.219970703125,622139030,1319.6382055664062,28.31999969482422,82873114,11.997000026702882,2017-05-24,177.3300018310547,238787495,54.45500000953675,2244.889892578125,24.450000762939453,162.8300018310547,0,0,0
2017-05-25,2244.889892578125,441342711,1332.0052044677734,24.450000762939453,62136621,12.20340003490448,2017-05-25,162.8300018310547,180297613,55.953600025177,2052.429931640625,22.829999923706055,156.6300048828125,0,0,0
2017-05-26,2052.429931640625,446034004,1342.2102032470702,22.829999923706055,63559697,12.393300034999847,2017-05-26,156.6300048828125,220037050,57.390400075912474,2189.02001953125,23.889999389648438,172.86000061035156,1,1,1
2017-05-27,2189.02001953125,266766116,1353.606303100586,23.889999389648438,37736853,12.593900029659272,2017-05-27,172.86000061035156,127225150,58.9918000793457,2278.2099609375,25.329999923706055,194.1699981689453,1,1,1
2017-05-28,2278.2099609375,204101576,1365.8656024169923,25.329999923706055,25039934,12.809400029182434,2017-05-28,194.1699981689453,117364507,60.8052000617981,2192.550048828125,23.889999389648438,228.5800018310547,0,0,1
2017-05-29,2192.550048828125,270069146,1377.302202758789,23.889999389648438,28996976,13.010800023078918,2017-05-29,228.5800018310547,259513540,62.9628000831604,2303.340087890625,25.90999984741211,228.63999938964844,1,1,1
2017-05-30,2303.340087890625,261223035,1389.5600030517578,25.90999984741211,25232341,13.232600021362305,2017-05-30,228.63999938964844,225740686,65.12400007247925,2412.64990234375,27.549999237060547,220.6999969482422,1,1,0
2017-05-31,2412.64990234375,290070431,1402.4962017822265,27.549999237060547,49800957,13.470300014019012,2017-05-31,220.6999969482422,188744370,67.20330003738404,2492.60009765625,28.270000457763672,222.0399932861328,1,1,1
2017-06-01,2492.60009765625,199765372,1416.2176031494141,28.270000457763672,22513588,13.715000019073486,2017-06-01,222.0399932861328,89635792,69.29679997444153,2545.429931640625,27.270000457763672,224.3000030517578,1,0,1
2017-06-02,2545.429931640625,177168595,1429.9528021240235,27.270000457763672,16824195,13.94970002412796,2017-06-02,224.3000030517578,55938007,71.4085000038147,2524.06005859375,27.889999389648438,244.9600067138672,0,1,1
2017-06-03,2524.06005859375,149060810,1443.4285028076172,27.889999389648438,15762467,14.189900019168853,2017-06-03,244.9600067138672,123696111,73.7270000743866,2704.9599609375,30.780000686645508,247.75,1,1,1
2017-06-04,2704.9599609375,225611887,1458.987601928711,30.780000686645508,40548644,14.459200026988983,2017-06-04,247.75,83061054,76.06880007743835,2870.5,30.06999969482422,264.260009765625,1,0,1
2017-06-05,2870.5,538772473,1475.976802368164,30.06999969482422,42992959,14.721700024604797,2017-06-05,264.260009765625,189040588,78.56550017356872,2691.510009765625,28.469999313354492,255.77000427246094,0,0,0
2017-06-06,2691.510009765625,340329903,1491.0036029052735,28.469999313354492,25712956,14.968100018501282,2017-06-06,255.77000427246094,115588722,80.96770021438599,2798.780029296875,29.899999618530273,259.4100036621094,1,1,1
2017-06-07,2798.780029296875,260898606,1507.0987030029296,29.899999618530273,24919274,15.229400014877319,2017-06-07,259.4100036621094,90124852,83.40110025405883,2811.429931640625,29.540000915527344,279.1099853515625,1,0,1
2017-06-08,2811.429931640625,189237110,1522.9864019775391,29.540000915527344,21986499,15.48680002450943,2017-06-08,279.1099853515625,121471877,86.01670011520386,2900.25,30.059999465942383,335.95001220703125,1,1,1
2017-06-09,2900.25,246869682,1539.4342022705077,30.059999465942383,24059480,15.747800018787384,2017-06-09,335.95001220703125,286877358,89.1854002380371,2973.449951171875,33.630001068115234,339.67999267578125,1,1,1
2017-06-10,2973.449951171875,241516660,1556.3357012939452,33.630001068115234,52704206,16.04390002965927,2017-06-10,339.67999267578125,215135870,92.38740016937255,2656.77001953125,28.979999542236328,394.6600036621094,0,0,1
2017-06-11,2656.77001953125,585158909,1570.260202026367,28.979999542236328,55552187,16.2939000248909,2017-06-11,394.6600036621094,549683393,96.14790019989013,2712.989990234375,30.3799991607666,388.0899963378906,1,1,0
2017-06-12,2712.989990234375,314476276,1584.6779022216797,30.3799991607666,22434912,16.558000016212464,2017-06-12,388.0899963378906,260123720,99.8366001701355,2467.27001953125,29.190000534057617,343.8399963378906,0,0,0
2017-06-13,2467.27001953125,448294279,1596.580502319336,29.190000534057617,40744168,16.80940001964569,2017-06-13,343.8399963378906,348212541,103.0775001335144,2442.4599609375,29.290000915527344,344.67999267578125,0,1,1
2017-06-14,2442.4599609375,606264366,1608.6782025146485,29.290000915527344,42738176,17.062700028419496,2017-06-14,344.67999267578125,602112721,106.33520006179809,2508.580078125,34.119998931884766,353.6099853515625,1,1,1
2017-06-15,2508.580078125,286630757,1622.2943035888673,34.119998931884766,53638308,17.36590001821518,2017-06-15,353.6099853515625,223997348,109.70589990615845,2655.10009765625,45.79999923706055,368.1000061035156,1,1,1
2017-06-16,2655.10009765625,246698591,1636.9320050048827,45.79999923706055,204842940,17.785000009536745,2017-06-16,368.1000061035156,134453789,113.20979997634888,2539.56005859375,43.79999923706055,351.5299987792969,0,0,0
2017-06-17,2539.56005859375,235239296,1651.203705444336,43.79999923706055,106024449,18.18520000219345,2017-06-17,351.5299987792969,162855868,116.53379997253418,2616.820068359375,47.369998931884766,358.20001220703125,1,1,1
2017-06-18,2616.820068359375,210372750,1665.5797064208984,47.369998931884766,134413488,18.620899991989134,2017-06-18,358.20001220703125,106180717,119.9013000869751,2754.3798828125,45.68000030517578,350.5299987792969,1,0,0
2017-06-19,2754.3798828125,300034010,1680.8724053955077,45.68000030517578,68659918,19.038999996185304,2017-06-19,350.5299987792969,201343473,123.17350008010864,2677.6201171875,44.5,325.29998779296875,0,0,0
2017-06-20,2677.6201171875,313234721,1695.2667071533203,44.5,53663961,19.440399994850157,2017-06-20,325.29998779296875,305462617,126.14199995040893,2722.840087890625,46.15999984741211,320.9700012207031,1,1,0
2017-06-21,2722.840087890625,210318780,1710.0637078857421,46.15999984741211,44885019,19.86029999256134,2017-06-21,320.9700012207031,155828144,129.0658999633789,2710.3701171875,46.0,326.8500061035156,0,0,1
2017-06-22,2710.3701171875,155303414,1724.633108520508,46.0,24046249,20.277699990272524,2017-06-22,326.8500061035156,78597250,131.98260002136232,2590.050048828125,42.70000076293945,304.5400085449219,0,0,0
2017-06-23,2590.050048828125,228007287,1738.8048089599608,42.70000076293945,35158428,20.661399998664855,2017-06-23,304.5400085449219,114491120,134.57290012359618,2541.6201171875,41.279998779296875,279.3599853515625,0,0,0
2017-06-24,2541.6201171875,220679135,1753.503910522461,41.279998779296875,40946994,21.032199988365175,2017-06-24,279.3599853515625,222961091,136.92169998168944,2446.050048828125,38.529998779296875,253.67999267578125,0,0,0
2017-06-25,2446.050048828125,401912134,1768.2506109619142,38.529998779296875,67058517,21.376999974250793,2017-06-25,253.67999267578125,444174618,139.11849990844726,2583.75,40.2400016784668,286.1400146484375,1,1,1
2017-06-26,2583.75,381517099,1783.8621112060546,40.2400016784668,51972842,21.739599990844727,2017-06-26,286.1400146484375,346738914,141.5487000656128,2577.739990234375,41.88999938964844,315.8599853515625,0,1,1
2017-06-27,2577.739990234375,279792448,1799.1644110107422,41.88999938964844,47463923,22.11729998588562,2017-06-27,315.8599853515625,366875067,144.2821999359131,2558.3701171875,40.130001068115234,292.8999938964844,0,0,0
2017-06-28,2558.3701171875,191733499,1813.5352117919922,40.130001068115234,25918352,22.477699995040894,2017-06-28,292.8999938964844,249819374,146.78449989318847,2480.610107421875,39.47999954223633,280.67999267578125,0,0,0
2017-06-29,2480.610107421875,183878856,1827.8941131591796,39.47999954223633,20906005,22.832699990272523,2017-06-29,280.67999267578125,205409173,149.1747998046875,2424.610107421875,38.08000183105469,261.0,0,0,0
2017-06-30,2424.610107421875,160661673,1841.7899139404296,38.08000183105469,19837650,23.173300008773804,2017-06-30,261.0,214127111,151.3527997970581,2536.4599609375,41.2599983215332,283.989990234375,1,1,1
2017-07-01,2536.4599609375,165839565,1857.7575134277345,41.2599983215332,26758013,23.54409999370575,2017-07-01,283.989990234375,189730463,153.66079971313476,2572.469970703125,45.34000015258789,276.4100036621094,1,1,0
2017-07-02,2572.469970703125,212244951,1873.8192132568358,45.34000015258789,82237199,23.956199994087218,2017-07-02,276.4100036621094,139887958,155.91869976043702,2617.320068359375,54.5099983215332,269.04998779296875,1,1,0
2017-07-03,2617.320068359375,210433639,1890.2980139160156,54.5099983215332,136045162,24.460299978256227,2017-07-03,269.04998779296875,141480666,158.10289962768556,2627.860107421875,52.91999816894531,266.0,1,0,0
2017-07-04,2627.860107421875,232257106,1906.12521484375,52.91999816894531,97598572,24.948499960899355,2017-07-04,266.0,162838117,160.27229961395264,2614.239990234375,51.040000915527344,265.8800048828125,0,0,0
2017-07-05,2614.239990234375,156558009,1921.8234143066406,51.040000915527344,42796216,25.416899971961975,2017-07-05,265.8800048828125,106470793,162.42859966278075,2513.8798828125,46.099998474121094,240.94000244140625,0,0,0
2017-07-06,2513.8798828125,229168229,1936.543212890625,46.099998474121094,82111789,25.834699954986572,2017-07-06,240.94000244140625,171183446,164.3072996902466,2564.860107421875,51.220001220703125,245.6699981689453,1,1,1
2017-07-07,2564.860107421875,136973389,1951.8127136230469,51.220001220703125,62095488,26.271899967193605,2017-07-07,245.6699981689453,139823006,166.2448996734619,2511.429931640625,48.630001068115234,237.72000122070312,0,0,0
2017-07-08,2511.429931640625,99506518,1966.1359130859375,48.630001068115234,43087563,26.68719997882843,2017-07-08,237.72000122070312,76538488,168.12299968719483,2344.02001953125,45.0,205.75999450683594,0,0,0
2017-07-09,2344.02001953125,297270301,1978.7149133300782,45.0,66471287,27.062399978637696,2017-07-09,205.75999450683594,274808713,169.67459964752197,2324.2900390625,43.97999954223633,190.5500030517578,0,0,0
2017-07-10,2324.2900390625,341998621,1990.9838134765625,43.97999954223633,66201265,27.41999997138977,2017-07-10,190.5500030517578,368656185,171.09459968566895,2403.090087890625,47.13999938964844,224.14999389648438,1,1,1
2017-07-11,2403.090087890625,257095280,2003.5391137695312,47.13999938964844,60143698,27.80569996833801,2017-07-11,224.14999389648438,289483936,172.89479961395264,2362.43994140625,45.689998626708984,205.41000366210938,0,0,0
2017-07-12,2362.43994140625,208630220,2015.7458129882812,45.689998626708984,33745880,28.172899951934813,2017-07-12,205.41000366210938,196303864,174.50459964752199,2234.169921875,42.459999084472656,197.13999938964844,0,0,0
2017-07-13,2234.169921875,257704533,2026.7888122558593,42.459999084472656,53012174,28.473599939346315,2017-07-13,197.13999938964844,181470096,176.02699962615966,1975.0799560546875,38.40999984741211,169.10000610351562,0,0,0
2017-07-14,1975.0799560546875,320719096,2034.6526123046874,38.40999984741211,55602665,28.750699939727784,2017-07-14,169.10000610351562,176484014,177.28569969177246,1914.0899658203125,40.70000076293945,155.4199981689453,0,1,0
2017-07-15,1914.0899658203125,364287861,2041.8886120605468,40.70000076293945,65293460,29.05879994392395,2017-07-15,155.4199981689453,374176884,178.416799659729,2233.389892578125,42.16999816894531,189.97000122070312,1,1,1
2017-07-16,2233.389892578125,368366495,2052.414710693359,42.16999816894531,60156241,29.37389992713928,2017-07-16,189.97000122070312,352420261,179.8727996826172,2320.22998046875,43.349998474121094,227.08999633789062,1,1,1
2017-07-17,2320.22998046875,465220151,2063.5736108398437,43.349998474121094,57140834,29.715299911499024,2017-07-17,227.08999633789062,642203465,181.70649963378906,2282.580078125,40.11000061035156,194.41000366210938,0,0,0
2017-07-18,2282.580078125,357639189,2074.332312011719,40.11000061035156,41443140,30.01839991569519,2017-07-18,194.41000366210938,576048989,183.21319965362548,2866.02001953125,44.349998474121094,226.3300018310547,1,1,1
2017-07-19,2866.02001953125,807416890,2090.7851123046876,44.349998474121094,61701476,30.36529990196228,2017-07-19,226.3300018310547,504434488,185.03909965515138,2675.080078125,45.20000076293945,216.3300018310547,0,1,0
2017-07-20,2675.080078125,529154789,2105.4106127929685,45.20000076293945,51397779,30.701299905776978,2017-07-20,216.3300018310547,233383296,186.73859966278076,2836.530029296875,46.470001220703125,230.47000122070312,1,1,1
2017-07-21,2836.530029296875,341992860,2122.013913574219,46.470001220703125,22979927,31.05539991378784,2017-07-21,230.47000122070312,151128752,188.54359966278076,2756.610107421875,44.66999816894531,228.32000732421875,0,0,0
2017-07-22,2756.610107421875,299869260,2137.8067150878906,44.66999816894531,28134127,31.385399894714354,2017-07-22,228.32000732421875,128301932,190.3535997390747,2763.419921875,44.77000045776367,225.47999572753906,1,1,0
2017-07-23,2763.419921875,229047365,2153.671014404297,44.77000045776367,20003120,31.71639989852905,2017-07-23,225.47999572753906,90165893,192.11949970245362,2582.580078125,42.29999923706055,203.58999633789062,0,0,0
2017-07-24,2582.580078125,534765380,2167.7288146972655,42.29999923706055,42446216,32.0220998954773,2017-07-24,203.58999633789062,285374761,193.6731996536255,2559.2099609375,42.029998779296875,202.8800048828125,0,0,0
2017-07-25,2559.2099609375,340465234,2181.3808142089842,42.029998779296875,24636676,32.32979988098145,2017-07-25,202.8800048828125,161659275,195.22259971618652,2691.8798828125,41.88999938964844,202.92999267578125,1,0,1
2017-07-26,2691.8798828125,269880857,2196.238713378906,41.88999938964844,20292493,32.63809987068176,2017-07-26,202.92999267578125,102009361,196.75309963226317,2806.75,40.43000030517578,191.2100067138672,1,0,0
2017-07-27,2806.75,383479795,2212.1542138671875,40.43000030517578,25261842,32.93949987411499,2017-07-27,191.2100067138672,123425467,198.1863996887207,2733.5,41.06999969482422,206.13999938964844,0,1,1
2017-07-28,2733.5,230818894,2227.108314208984,41.06999969482422,21624892,33.240499868392945,2017-07-28,206.13999938964844,192325102,199.75419967651368,2766.489990234375,40.61000061035156,196.77999877929688,1,0,0
2017-07-29,2766.489990234375,222933516,2242.2768139648438,40.61000061035156,14790620,33.52659987449646,2017-07-29,196.77999877929688,110586575,201.239299659729,2883.27001953125,42.380001068115234,201.3300018310547,1,1,1
